municipio;ano_distribuicao;ano_calculo;codigo;valor_adicionado;pop;receita_tributaria;area_cultivada;area_inundada;ind_protegida;ind_participacao;total_icms_estado;montante_disponivel;total_recebido_municipio;valor_adicionado_2anos;share_valor_adicionado_2anos;share_pop;share_receita_tributaria;share_area_cultivada;share_area_inundada;ind_participacao_calculado;Codmun7;matriculas_rede_municipal;aprovacao;reprovacao;abandono;taxa_part_p_brasil_2015;taxa_part_p_brasil_2017;taxa_part_ana_2014;taxa_part_ana_2016;pob_ed_mt_2015;inten_pob_ed_mt_2015;pob_ed_lp_2015;inten_pob_ed_lp_2015;pob_ed_mt_2017;inten_pob_ed_mt_2017;pob_ed_lp_2017;inten_pob_ed_lp_2017;pob_ed_lpo_2014;inten_pob_ed_lpo_2014;pob_ed_lpo_2016;inten_pob_ed_lpo_2016;dados_imputados;pob_ed_p_brasil_2015;pob_ed_p_brasil_2017;ia_p_brasil_2015;ia_p_brasil_2017;avanco_ia_p_brasil;ia_p_brasil_2015_norm;ia_p_brasil_2017_norm;ia_ana_2014;ia_ana_2016;avanco_ia_ana;ia_ana_2014_norm;ia_ana_2016_norm;ind_rendimento;log_matriculas_rede_municipal;ind_matriculas;ide;ide2;share_ide;share_ide2;ind_alt1;ind_alt2;transf_alt1;transf_alt2;ind_alt3;ind_alt4;transf_alt3;transf_alt4;var_transf_alt1;var_perc_transf_alt1;var_transf_alt2;var_perc_transf_alt2;var_transf_alt3;var_perc_transf_alt3;var_transf_alt4;var_perc_transf_alt4;receitas_correntes_2018;receitas_correntes_2017;IDH;IDHM_renda;IDHM_longevidade;IDHM_educacao;area_geografica;regiao_metrop;pop_urbana;faixa_5_a_9;faixa_10_a_14;faixa_15_a_19;faixa_20_a_24;faixa_25_a_29;faixa_30_a_39;faixa_40_a_49;faixa_50_a_59;faixa_60_a_69;faixa_70_ou_mais;idosos_sobre_jovens;fracao_pop_abaixo_15;receitas2018_pc;receitas2017_pc;quintil_area_cultivada;quintil_area_geografica;quintil_area_inundada;quintil_fracao_pop_abaixo_15;quintil_IDH;quintil_idosos_sobre_jovens;quintil_pop;quintil_pop_urbana;quintil_receitas_correntes_2018;quintil_receitas2017_pc;quintil_receitas2018_pc;quintil_var_perc_transf_alt1;quintil_var_perc_transf_alt2;quintil_var_perc_transf_alt3;quintil_var_perc_transf_alt4;quintil_ben_var_perc_transf_alt1;quintil_ben_var_perc_transf_alt2;quintil_ben_var_perc_transf_alt3;quintil_ben_var_perc_transf_alt4;quintil_prej_var_perc_transf_alt1;quintil_prej_var_perc_transf_alt2;quintil_prej_var_perc_transf_alt3;quintil_prej_var_perc_transf_alt4;faixa_pop
MIRA ESTRELA;2018;2016;447;51963570;2820;443836;13117,2;54,07;0;0,01475376;135942,42525178;27188,485050356;4,0113238319654;92572755;4,71988981657312e-05;6,8343424934769e-05;1,0021160175897e-05;0,000736621025439543;0,00985001812607367;0,014761333918781;3530003;172;96,4;3,6;0;0,967741935483871;1,03225806451613;1;0,914285714285714;0,0666666666666667;1,5279045;0,0666666666666667;0,755566066666667;0;0;0;0;0,162162162162162;5,59647662162162;0,25;9,01646375;FALSE;0,0666666666666667;0;0,903225806451613;1;0,621192773858617;0,767741935483871;1;0,837837837837838;0,685714285714286;0,210230898102569;1;0,669197911722829;0,222222222222222;5,14749447681345;5,14749447681345;3,17682825114971;2,37192086322665;0,00153489059850481;0,00123747028825079;0,0319955203958242;0,0195298694204788;8,69909727960226;5,30987562774094;0,0264932446561248;0,0165556663179386;7,20311186268473;4,50123486183957;4,68777344763686;1,16863500530198;1,29855179577553;0,323721506956792;3,19178803071933;0,795694430174057;0,489911029874165;0,122132006887643;25,39998594;21,72269628;0,743;0,697;0,806;0,731;216,825;NA;66,7;6,52;7,45;7,87;6,84;6,17;14,79;13,4;14,75;9,57;7,55;1,22548317823908;13,97;0,00900708721276596;0,00770308378723404;4;4;1;4;3;1;5;5;4;1;1;1;2;2;3;2;3;2;4;NA;NA;NA;NA;Até 20 mil
MIRACATU;2018;2016;448;98301525;20592;13697852;12785,1;3,68;2,158433;0,03224256;135942,42525178;27188,485050356;8,76626360545207;201785194;0,000102881661272351;0,000499052413566228;0,0003092772306837;0,000717971325614239;0,000670391468539876;0,0322351236913892;3529906;1650;94,7;5,2;0,1;0,96031746031746;0,958333333333333;0,920110192837466;0,935483870967742;0,0991735537190083;2,32245876859504;0,0785123966942149;1,14913204958678;0,133540372670807;2,69007327639752;0,108695652173913;2,56187149689441;0,471471471471471;40,1055233963964;0,445652173913043;38,4487699275362;FALSE;0,0888429752066116;0,12111801242236;0,875;0,842261904761905;0,41948641883749;0,7;0,655844155844156;0,486304486304486;0,518583450210379;0,483918106441707;0,388297163049638;0,38463128981003;0,330246913580247;7,40853056689463;7,40853056689463;3,32576393972732;3,26803829704017;0,00160684915909016;0,00170498955346744;0,0500906624226965;0,0406743900857431;13,6188922644191;11,0587504677857;0,0519062597186761;0,0416557940295158;14,1125256638112;11,325579332322;4,85262865896707;0,553557236853913;2,29248686233367;0,261512425990463;5,34626205835915;0,609867818147073;2,55931572686993;0,29195057804082;68,1760798;67,15155926;0,697;0,645;0,803;0,655;1001,484;NA;51,41;9,2;11,06;9,28;7,21;7,43;14,08;12,36;9,63;6,44;5;0,564659427443238;20,26;0,00331080418609169;0,00326105085761461;4;1;2;1;5;5;2;5;3;4;4;3;2;3;2;3;3;3;3;NA;NA;NA;NA;20 mil a 50 mil
MIRANDOPOLIS;2018;2016;449;411276202;27483;7775899;74764,8;11,59;0;0,0566196;135942,42525178;27188,485050356;15,3940114815714;783220558;0,000399330746485283;0,000666057570029169;0,000175568294123499;0,00419855789671442;0,00211136878271119;0,0566378598891755;3530102;1209;99,4;0,5;0,1;0,940366972477064;0,990654205607477;0,982352941176471;0,927272727272727;0,102439024390244;1,4783884097561;0,0585365853658537;1,18470516585366;0,10377358490566;1,41798460377359;0,0849056603773585;1,05098616509434;0,359281437125749;19,3331678383234;0,359605911330049;23,6048847783251;FALSE;0,0804878048780488;0,0943396226415094;0,864678899082569;0,897196261682243;0,521117242205852;0,675229357798165;0,775700934579439;0,629411764705882;0,593819973130318;0,383185437519651;0,637317996505533;0,512733342954445;0,0401234567901235;7,09754885061479;7,09754885061479;3,37726374432593;2,89692789501311;0,00163173138741794;0,00151137512758623;0,061190246418369;0,0529820189705645;16,6367009997343;14,4050083071887;0,0589636556114824;0,0517784563722474;16,0313246910713;14,0777778700736;1,2426895181629;0,0807255158702827;-0,989003174382653;-0,064245968347277;0,637313209499927;0,0414000736755896;-1,31623361149778;-0,0855029641281922;85,28983722;79,38022176;0,751;0,732;0,869;0,665;917,694;NA;88,98;5,4;6,27;6,8;7,73;9,6;18,74;14,85;10,97;7,8;6,94;1,2630676949443;11,67;0,00310336707128043;0,00288833903722301;1;1;1;5;2;1;2;3;2;5;5;4;5;4;5;5;NA;5;NA;NA;4;NA;4;20 mil a 50 mil
MIRANTE DO PARANAPANEMA;2018;2016;450;346858122;17059;3696506;106343,01;8,02;0;0,0625718;135942,42525178;27188,485050356;17,0123244887387;899386365;0,000458558735270244;0,000413429250341214;8,34616360934314e-05;0,00597189164414109;0,00146101618958962;0,062389310536458;3530201;616;99;0,8;0,2;0,883211678832117;0,946078431372549;0,903030303030303;0,9375;0,108108108108108;2,14299290540541;0,0810810810810811;1,46555614864865;0,102040816326531;1,76512328571429;0,0612244897959184;0,826016836734694;0,388059701492537;26,4131374029851;0,247058823529412;13,0375225882353;FALSE;0,0945945945945946;0,0816326530612245;0,799664628131781;0,868847539015606;0,578221275873575;0,519195107516275;0,71384917603405;0,552600633197648;0,705882352941176;0,663508424185837;0,50365902261868;0,703537228845026;0,0679012345679012;6,42324696353352;6,42324696353352;3,23271002293127;3,39043252951181;0,00156188998259309;0,00176884464597288;0,0637876396398011;0,0540257234156602;17,3428928674423;14,6887757342134;0,0676163009123272;0,056095270049458;18,3838478651518;15,2514541113537;0,330568378703632;0,0194311117756102;-2,32354875452521;-0,136580321875667;1,37152337641315;0,0806193990316276;-1,76087037738493;-0,103505572007549;65,43462217;64,74751946;0,724;0,67;0,841;0,674;1238,931;NA;58,88;7,42;8,69;8,41;7,66;6,99;13,79;14,66;11,21;7,91;7,08;0,930477963997517;16,11;0,00383578299841726;0,00379550498036227;1;1;1;2;4;3;3;5;3;3;3;4;5;4;5;5;NA;5;NA;NA;5;NA;5;Até 20 mil
MIRASSOL;2018;2016;451;851947439;53792;30150035;18690,7;0;0,082468;0,09288622;135942,42525178;27188,485050356;25,2543560385408;1699328876;0,000866415292149515;0,00130366294825925;0,000680743180012211;0,00104961139573864;0;0,0928608458118089;3530300;2813;96,1;3,9;0;0,921666666666667;0,934121621621622;0,868462757527734;0,854199683042789;0,0886075949367089;1,69547145750452;0,0705244122965642;1,51293508318264;0,0415913200723327;0,768021972875226;0,0415913200723327;0,522490783001808;0,393053016453382;26,7602708464351;0,358574610244989;21,8445325835189;FALSE;0,0795660036166365;0,0415913200723327;0,848333333333333;0,89527027027027;0,54357472332813;0,636;0,771498771498772;0,527110851004036;0,547905364624328;0,466873072536239;0,459304277860983;0,434556476312186;0,240740740740741;7,94200680848986;7,94200680848986;4,19808711176273;3,74773780167524;0,00202831375514772;0,00195525670760301;0,10700175046152;0,100842218602968;29,0921549278495;27,4174715293152;0,105650195081943;0,100111648127521;28,7246874955259;27,218840484816;3,83779888930873;0,151965818627561;2,16311549077442;0,0856531636551444;3,47033145698514;0,13741516321735;1,96448444627518;0,0777879445144899;177,36109262;162,3955624;0,762;0,748;0,846;0,698;243,228;NA;97,47;6,1;7,1;7,66;8,38;8,27;16,46;15,15;11,51;7,23;6,35;1,02878787878788;13,2;0,00329716486875372;0,00301895379238549;3;3;2;5;2;2;1;1;2;4;4;4;3;4;3;5;4;5;4;NA;NA;NA;NA;50 mil a 150 mil
MIRASSOLANDIA;2018;2016;452;74080699;4295;382840;14465,9;0;0;0,01163178;135942,42525178;27188,485050356;3,1625047663903;121728535;6,20641864588415e-05;0,000104090429111643;8,64396074617741e-06;0,00081235980940337;0;0,0116511281750628;3530409;293;99,6;0,4;0;0,930555555555556;1;1;1,03125;0,134328358208955;1,89812752238806;0,0298507462686567;0,360654746268657;0,0188679245283019;0,20771437735849;0,0188679245283019;0,581862603773585;0,355555555555556;34,6323228222222;0,261538461538462;14,1624209230769;FALSE;0,082089552238806;0,0188679245283019;0,854166666666667;0,981132075471698;0,668213485484799;0,65;0,958833619210978;0,644444444444444;0,738461538461539;0,575548832757368;0,663476347634763;0,759008433427038;0,0246913580246914;5,68017260901707;5,68017260901707;3,39465908953159;3,12324956816949;0,00164013598146681;0,0016294508823301;0,0350491934060262;0,0219928062110073;9,5293447094678;5,97951082883348;0,0348515190719971;0,0218859552196402;9,47560005271189;5,95045966301947;6,3668399430775;2,01322698727333;2,81700606244318;0,890751562616148;6,31309528632159;1,99623265501901;2,78795489662917;0,881565437073273;19,17686072;16,76627479;0,738;0,704;0,829;0,69;166,125;NA;81,3;6,68;7,96;7,61;7,78;7,89;15,02;13,81;11,01;8,89;7,21;1,09972677595628;14,64;0,00446492682654249;0,00390367282654249;4;4;2;3;3;2;4;4;5;3;2;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
MOCOCA;2018;2016;453;1338285908;66290;27351524;63775,4;1,58;0;0,13729101;135942,42525178;27188,485050356;37,3273457293328;2564595939;0,0013075780510271;0,00160655519110845;0,000617556942336562;0,00358142748039345;0,000287831119644838;0,137337907268953;3530508;1906;95,6;4,2;0,2;0,946078431372549;0,92246835443038;0,910204081632653;0,915335463258786;0,0680272108843537;0,950567428571429;0,0578231292517007;1,11421437755102;0,0814332247557003;1,51241989576547;0,0618892508143322;1,08162872964169;0,424242424242424;27,9848539283747;0,53314121037464;40,4067459654179;FALSE;0,0629251700680272;0,0716612377850163;0,886546285180739;0,856363130334392;0,42346556026526;0,727711084433774;0,686610466184127;0,524056895485467;0,427332406478165;0,292453284517672;0,45399009288684;0,229261987774285;0,277777777777778;7,55276208421415;7,55276208421415;3,37575976921664;2,73348397986606;0,00163100473898965;0,00142610373766527;0,13194728315236;0,13173946199537;35,8744673542304;35,8179639300306;0,128156614627859;0,129690451982126;34,8438420091378;35,2608691488995;-1,45287837510241;-0,0389226275459683;-1,50938179930217;-0,0404363548977461;-2,48350372019494;-0,0665330918036141;-2,06647658043326;-0,0553609301721491;NA;179,32165278;0,762;0,756;0,827;0,709;855,156;Ribeirão Preto;92,24;6,56;7,6;8,31;8,28;8,61;15,01;13,82;12,05;7,64;6,24;0,980225988700565;14,16;NA;0,00270510865560416;1;1;2;4;2;2;1;2;NA;5;NA;5;5;5;5;NA;NA;NA;NA;2;3;3;3;50 mil a 150 mil
MOGI DAS CRUZES;2018;2016;454;7457883948;387779;271858808;25520,2;0;0,194574;0,72295588;135942,42525178;27188,485050356;196,56075135447;14498659209;0,00739224774659923;0,00939792375098574;0,00613816963967867;0,0014331348072319;0;0,723047735318244;3530607;24069;99,5;0,4;0,1;0,93221110100091;0,924135220125786;0,922272900038008;0,91937069813176;0,123681125439625;2,19511572801876;0,0744431418522861;1,1585163112544;0,095148374941121;1,73891596043335;0,0525200188412624;0,885260162034856;0,386260993582125;30,8423016199192;0,371520078837152;27,7409181399359;FALSE;0,0990621336459555;0,0738341968911917;0,839864280327315;0,855902438328934;0,495452030631984;0,615674272785555;0,685605319990402;0,566034853315459;0,577806023881281;0,45348077386462;0,527035895744475;0,485467067239723;0,0339506172839506;10,0886799844218;10,0886799844218;4,45094810721713;4,12200465533186;0,00215048402497929;0,00215051790643033;0,632004423295131;0,693607660966186;171,832428145185;188,581415209915;0,632005050101975;0,693607999780696;171,832598564471;188,581507328448;-24,7283232092843;-0,125804989240656;-7,97933614455428;-0,0405947580560713;-24,7281527899991;-0,12580412223499;-7,97924402602177;-0,0405942894043599;1423,48527772;1306,9963016;0,783;0,762;0,851;0,74;712,541;São Paulo;92,14;7,77;8,95;8,35;8,67;8,76;15,99;13,86;10,32;5,9;4,25;0,607057416267943;16,72;0,00367086736961001;0,00337046694534774;2;1;2;2;1;5;1;2;1;4;4;5;5;5;5;NA;NA;NA;NA;4;3;4;3;250 mil a 500 mil
MOGI GUACU;2018;2016;455;3734432215;137245;49548588;58280,86;2,26;0,199608;0,35556093;135942,42525178;27188,485050356;96,6716302979568;7546278154;0,00384752526940489;0,0033261678564441;0,00111873380446274;0,00327287125733376;0,000411707804048946;0,355369054498683;3530706;8332;98,6;1,2;0,2;0,937007874015748;0,957193816884661;0,898609501738123;0,927573719606829;0,0771581359816654;1,17014402673797;0,0481283422459893;0,718735747135218;0,0527950310559006;1,03281275838509;0,0385093167701863;0,686896959006211;0,376774193548387;27,2379956509677;0,336023054755043;21,3192574870317;FALSE;0,0626432391138274;0,0456521739130435;0,87831066571224;0,913495838287753;0,525272170137073;0,707945597709377;0,811263647173279;0,560036631405824;0,615887564834044;0,51890323935926;0,516598395738352;0,550306900257301;0,0925925925925926;9,02785880238086;9,02785880238086;4,47722709294204;4,22438968413816;0,00216318076680435;0,00220393386691779;0,336293682218024;0,346179072479962;91,4331575151392;94,1208453686755;0,337047614570123;0,346586603481096;91,6381402999794;94,2316468739945;-5,2384727828176;-0,0541883152965541;-2,55078492928125;-0,0263860754330856;-5,03348999797743;-0,0520679126074882;-2,43998342396225;-0,0252399118173744;517,12810635;486,25412887;0,774;0,74;0,852;0,736;812,753;NA;94,94;6,57;7,92;8,3;8,81;9,04;15,82;14,39;11,31;6,86;4,86;0,808833678398896;14,49;0,00376791946045393;0,00354296425275966;1;1;2;4;1;3;1;2;1;3;3;5;5;5;5;NA;NA;NA;NA;3;2;3;2;50 mil a 150 mil
MOGI MIRIM;2018;2016;456;2848948958;86505;61950528;38197,52;1,02;0;0,26022361;135942,42525178;27188,485050356;70,7508573023467;5583221476;0,00284664642293996;0,00209647091275964;0,00139875125963056;0,0021450535443271;0,000185815026606161;0,260221849647548;3530805;4630;97,1;2,9;0;0,919540229885057;0,937165775401069;0,905919661733615;0,89272030651341;0,1203125;1,9582939328125;0,0796875;1,2859303390625;0,0599144079885877;1,15496063195435;0,0470756062767475;0,704700182596291;0,364060676779463;24,8959353488915;0,307038834951456;17,0309228398058;FALSE;0,1;0,0534950071326676;0,827586206896552;0,887032085561497;0,563056527447027;0,586206896551724;0,753524550315994;0,576109936575053;0,618620503664026;0,499103685100319;0,544567538149164;0,554960159893067;0,179012345679012;8,44031214708028;8,44031214708028;4,42560420703583;4,09607507775964;0,00213823907150922;0,00213699001756609;0,261448412101201;0,26109338275183;71,0838624385283;70,98733533695;0,261425304603253;0,261080892212398;71,0775798599032;70,983939348504;0,333005136181555;0,00470672934404866;0,236478034603323;0,00334240521768885;0,326722557556451;0,00461793072217111;0,233082046157321;0,00329440596261991;404,45665028;358,06590547;0,784;0,767;0,879;0,715;497,708;NA;93,57;6,29;7,41;8,06;8,4;8,67;15,72;14,63;11,86;7,23;5,77;0,948905109489051;13,7;0,00467552916340096;0,00413925097358534;2;2;2;4;1;2;1;2;1;2;2;5;4;5;4;5;5;5;5;NA;NA;NA;NA;50 mil a 150 mil
MOMBUCA;2018;2016;457;63975665;3266;1270015;9396,1;0;0;0,01036518;135942,42525178;27188,485050356;2,81813541474249;116538462;5,94179896701674e-05;7,91523495875729e-05;2,86750595733374e-05;0,000527655659525851;0;0,0103718652298139;3530904;321;96;4;0;0,857142857142857;0,92;0,893939393939394;0,839080459770115;0,333333333333333;6,51189241666667;0,125;3,24283279166667;0,0869565217391304;0,80309152173913;0;0;0,423728813559322;29,499255559322;0,268292682926829;17,3102112195122;FALSE;0,229166666666667;0,0434782608695652;0,660714285714286;0,88;0,811995921016038;0,185714285714286;0,738181818181818;0,515151515151515;0,613961312026913;0,582662084213649;0,438493849384938;0,547027150876389;0,246913580246914;5,77144112313002;5,77144112313002;3,94891600875902;3,44151619698859;0,00190792626385635;0,00179549583897744;0,039925035464045;0,0243804571927604;10,8550122984912;6,62867695906211;0,0378450726037852;0,0232561529439714;10,2895019071765;6,32299566645958;8,03687688374872;2,85184198094437;3,81054154431962;1,35214990890273;7,47136649243403;2,65117369923004;3,50486025171709;1,24368056743552;20,39566443;18,07430631;0,719;0,746;0,82;0,607;133,698;NA;82,21;7,41;9,15;8,91;8,85;8,57;15,13;13,75;9,43;6,12;5,26;0,68719806763285;16,56;0,00624484520208206;0,00553408031537048;4;5;2;2;4;4;5;4;5;1;1;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
MONCOES;2018;2016;458;143370780;2132;1295690;9304,6;0;0;0,01485405;135942,42525178;27188,485050356;4,03859116362241;242566195;0,00012367415376429;5,16695680712509e-05;2,92547630843554e-05;0,000522517305012104;0;0,0148855409952688;3531001;70;100;0;0;1;0,96;0,88;0,954545454545455;0,0934215789665079;1,46604905985346;0,0627458293774583;0,913802343232861;0,0756914119359534;1,40601231868132;0,0512820512820513;0,779133773790952;0,227272727272727;12,5291968181818;0,238095238095238;7,67742619047619;TRUE;0,0780837041719831;0,0634867316090024;0,921916295828017;0,899052737655358;0,434865321470226;0,812599109987241;0,77975142761169;0,68;0,727272727272727;0,506171605616911;0,725346534653465;0,739957716701903;0;4,24849524204936;4,24849524204936;1,771067995557;1,84504497908826;0,000855694863173482;0,000962590437777957;0,0252814450795373;0,0184472300711683;6,87364191596395;5,01552239010437;0,0272590132097201;0,0195161858172131;7,41131273139931;5,30615526331267;2,83505075234155;0,701990035009796;0,976931226481964;0,241899015498689;3,3727215677769;0,835123296994426;1,26756409969026;0,313862940895786;0,34007215;21,03375013;0,772;0,731;0,814;0,773;104,352;NA;86,12;5,3;6,24;5,82;8,21;7,18;15,01;15,85;12,52;10,08;8,41;1,60225303292894;11,54;0,000159508513133208;0,0098657364587242;4;5;2;5;1;1;5;3;5;1;5;2;2;2;2;3;3;2;2;NA;NA;NA;NA;Até 20 mil
MONGAGUA;2018;2016;459;280067846;46293;52463924;444,4;0;0,582409;0,04876389;135942,42525178;27188,485050356;13,258162942622;571601776;0,000291435358240933;0,00112192275549832;0,00118455777778298;2,49561174416288e-05;0;0,0487445604828273;3531100;4608;96,5;3,5;0;0,893805309734513;0,880412371134021;0,822328931572629;0,89292364990689;0,145685997171146;2,71101122347949;0,115983026874116;1,9685303748232;0,110070257611241;2,25927585480094;0,0784543325526932;1,33382842388759;0,472140762463343;43,2611651818182;0,475033738191633;39,9311913630229;FALSE;0,130834512022631;0,0942622950819672;0,776864728192162;0,797422680412371;0,502491294827062;0,464475347661188;0,558013120899719;0,434073922824262;0,468754790571903;0,487482972970114;0,297410811251129;0,299790133448838;0,216049382716049;8,43554920237573;8,43554920237573;3,84920249176049;3,59339618893704;0,00185974948888291;0,00187473413917954;0,0662824090791017;0,0600108818453327;18,0211828834874;16,3160496391051;0,0665596251095893;0,060160728348299;18,0965537224937;16,3567906331625;4,76301994086533;0,35925187836946;3,05788669648303;0,230641809858333;4,83839077987165;0,364936741297491;3,0986276905405;0,23371470873835;225,31888604;208,0437702;0,754;0,719;0,854;0,699;143,205;Baixada Santista;99,56;7,57;8,78;7,65;8,03;7,22;14,53;12,68;11,93;8,61;5,62;0,870336391437309;16,35;0,00486723448555937;0,00449406541377746;5;5;2;2;2;3;2;1;1;2;2;3;2;3;2;4;3;4;3;NA;NA;NA;NA;20 mil a 50 mil
MONTE ALEGRE DO SUL;2018;2016;460;48604649;7152;3082498;6607;0;0,236265;0,01166271;135942,42525178;27188,485050356;3,17091416481637;94628027;4,8246793670525e-05;0,000173330558557967;6,95982439456963e-05;0,000371028505708464;0;0,0116632305108658;3531209;500;83,8;16,2;0;0,975903614457831;0,942528735632184;0,869565217391304;0,907216494845361;0,0123456790123457;0,085481135802469;0,0123456790123457;0,113665617283951;0,0121951219512195;0,76305606097561;0;0;0,283333333333333;8,76806678333333;0,227272727272727;15,0203355681818;FALSE;0,0123456790123457;0,00609756097560976;0,963855421686747;0,936781609195402;0,428308144075777;0,913253012048193;0,862068965517241;0,623188405797101;0,701030927835051;0,551542796688177;0,626488735830105;0,695276912011508;1;6,21460809842219;6,21460809842219;3,91146613106092;4,03756792745338;0,0018898322843744;0,00210646587096546;0,0401793212498899;0,0255890565804503;10,9241487513608;6,95727682290286;0,0441870426018245;0,0277553924463609;12,0137874719915;7,54627072594646;7,75323458654446;2,44511020593755;3,78636265808649;1,19409181746355;8,84287330717512;2,78874572049074;4,37535656113008;1,37984074424905;29,28739094;26,47245234;0,759;0,752;0,858;0,678;110,308;NA;57,2;5,97;7,19;7,77;7,9;7,79;14,96;14,88;12,08;8,22;7,43;1,18920972644377;13,16;0,00409499314038031;0,00370140552852349;5;5;2;5;2;1;4;5;4;3;3;1;1;1;1;1;1;1;1;NA;NA;NA;NA;Até 20 mil
MONTE ALTO;2018;2016;461;977045048;46642;20193020;30771,3;0;0;0,10007002;135942,42525178;27188,485050356;27,2075224275883;1930275587;0,000984165166766508;0,00113038086021542;0,00045592851380936;0,00172802019944102;0;0,100055982218223;3531308;1960;99;1;0;0,938118811881188;0,915966386554622;0,918502202643172;0,9593147751606;0,110817941952507;1,81038562796834;0,0765171503957784;0,990324179419525;0,0825688073394495;1,56883637920489;0,0519877675840979;0,796845819571866;0,451923076923077;36,0735282403846;0,395089285714286;29,8291436830357;FALSE;0,0936675461741425;0,0672782874617737;0,850247524752475;0,854341736694678;0,476850167852879;0,64059405940594;0,682200152788388;0,503409861064046;0,580299785867238;0,550128967400669;0,418062208732734;0,489713090554682;0,0617283950617284;7,58069975222456;7,58069975222456;3,29681456124637;3,31754727202079;0,00159286221193717;0,00173081920338963;0,106015909511182;0,102084818021547;28,8241197084466;27,7553154864714;0,108568113853052;0,103464387936072;29,5180254043906;28,1303996464412;1,61659728085835;0,0594172911245727;0,54779305888318;0,020133882470964;2,31050297680235;0,0849214765126688;0,922877218852907;0,0339199286266917;144,58608031;134,64703365;0,768;0,746;0,859;0,707;346,95;Ribeirão Preto;95,5;5,81;7,33;7,68;8,31;8,81;15,51;14,46;12,13;7,59;6,96;1,10730593607306;13,14;0,0030999116742421;0,00288681946850478;2;2;2;5;1;2;2;2;2;5;5;4;4;4;4;5;5;5;5;NA;NA;NA;NA;20 mil a 50 mil
MONTE APRAZIVEL;2018;2016;462;470261214;21746;5054530;45056,5;0;0;0,05341228;135942,42525178;27188,485050356;14,5219897628543;911179984;0,000464571798424586;0,000527019900223931;0,000114123808667788;0,00253023246064074;0;0,0534208070022393;3531407;1073;97,4;2,4;0,2;0,910526315789474;0,979057591623037;0,885057471264368;0,921487603305785;0,069364161849711;0,884084630057804;0,069364161849711;0,796139936416185;0,0695187165775401;1,27175459358289;0,0588235294117647;0,840797930481283;0,38695652173913;24,2286206304348;0,273542600896861;20,4157753363229;FALSE;0,069364161849711;0,0641711229946524;0,847368421052632;0,916230366492147;0,577721394584579;0,633684210526316;0,81722989052832;0,542578710644678;0,669421487603306;0,624268176286605;0,486219885106951;0,64145685181626;0,166666666666667;6,9782137426307;6,9782137426307;3,79204612041014;3,76683195450219;0,00183213427959404;0,00196521844248591;0,0694221119063404;0,0583286396816945;18,8748205172968;15,8586734799335;0,07188416891984;0,0596594813106132;19,5442165203434;16,220509157256;4,35283075444249;0,299740657136157;1,33668371707924;0,092045493689738;5,02222675748906;0,345835993517595;1,69851939440171;0,116961891733758;NA;65,38611817;0,785;0,781;0,861;0,72;495,559;NA;91,07;5,97;6,28;7,35;8,63;8,73;15,62;14,4;11,79;7,96;7,27;1,24326530612245;12,25;NA;0,00300681128345443;1;2;2;5;1;1;2;2;NA;5;NA;3;3;3;3;4;4;4;4;NA;NA;NA;NA;20 mil a 50 mil
